"number"	"filename"	"ID"	"season"	"year"	"cave"	"label"	"nonatec"	"tag"
"3201"	"25"	"IMG_0080.JPG"	"C97FBF"	"august"	"2014"	"C7"	"CAL13-1298"	NA	"C97FBF"
"3781"	"37"	"IMG_5548.JPG"	"C97FBF"	"june"	"2015"	"C7"	"CAL13-1298"	NA	"C97FBF"
"4964"	"26"	"IMG_5490.jpg"	"C97FBF"	"june"	"2016"	"C7"	"CAL13-1298"	NA	"C97FBF"
"1484"	"44"	"IMG_5010.JPG"	"C97D9E"	"june"	"2013"	"C25"	"CAL13-1299"	NA	"C97D9E"
"1487"	"47"	"IMG_5013.JPG"	"C98E8C"	"june"	"2013"	"C25"	"CAL13-1300"	NA	"C98E8C"
"2299"	"117"	"IMG_7025.JPG"	"C98E8C"	"august"	"2013"	"C25"	"CAL13-1300"	NA	"C98E8C"
"4152"	"109"	"IMG_5519.JPG"	"C98E8C"	"june"	"2015"	"C25"	"CAL13-1300"	NA	"C98E8C"
"5264"	"96"	"IMG_9257.JPG"	"C98E8C"	"june"	"2016"	"C25"	"CAL13-1300"	NA	"C98E8C"
"1488"	"48"	"IMG_5014.JPG"	"C97BF2"	"june"	"2013"	"C25"	"CAL13-1301"	NA	"C97BF2"
"2260"	"78"	"IMG_6061.jpg"	"C97BF2"	"august"	"2013"	"C25"	"CAL13-1301"	NA	"C97BF2"
"2882"	"39"	"IMG_8532.jpg"	"C97BF2"	"june"	"2014"	"C25"	"CAL13-1301"	NA	"C97BF2"
"5189"	"21"	"IMG_5525.jpg"	"C97BF2"	"june"	"2016"	"C25"	"CAL13-1301"	NA	"C97BF2"
"1490"	"50"	"IMG_5016.JPG"	"C98175"	"june"	"2013"	"C25"	"CAL13-1302"	NA	"C98175"
"2990"	"147"	"IMG_9335.jpg"	"C98175"	"june"	"2014"	"C25"	"CAL13-1302"	NA	"C98175"
"4139"	"96"	"IMG_5506.JPG"	"C98175"	"june"	"2015"	"C25"	"CAL13-1302"	NA	"C98175"
"1492"	"52"	"IMG_5018.JPG"	"C9632B"	"june"	"2013"	"C25"	"CAL13-1303"	NA	"C9632B"
"1578"	"138"	"IMG_5347.JPG"	"C9632B"	"june"	"2013"	"C25"	"CAL13-1303"	NA	"C9632B"
"1494"	"54"	"IMG_5020.JPG"	"4EE3A1"	"june"	"2013"	"C25"	"CAL13-1304"	NA	"4EE3A1"
"1600"	"160"	"IMG_5376.JPG"	"4EE3A1"	"june"	"2013"	"C25"	"CAL13-1304"	NA	"4EE3A1"
"2259"	"77"	"IMG_6060.jpg"	"4EE3A1"	"august"	"2013"	"C25"	"CAL13-1304"	NA	"4EE3A1"
"1497"	"57"	"IMG_5023.JPG"	"C97FC8"	"june"	"2013"	"C25"	"CAL13-1307"	NA	"C97FC8"
"2982"	"139"	"IMG_9327.jpg"	"C97FC8"	"june"	"2014"	"C25"	"CAL13-1307"	NA	"C97FC8"
"3477"	"58"	"IMG_0149.JPG"	"C97FC8"	"august"	"2014"	"C25"	"CAL13-1307"	NA	"C97FC8"
"4695"	"89"	"IMG_7100.JPG"	"C97FC8"	"august"	"2015"	"C25"	"CAL13-1307"	NA	"C97FC8"
"1500"	"60"	"IMG_5026.JPG"	"4EE81C"	"june"	"2013"	"C25"	"CAL13-1308"	NA	"4EE81C"
"1559"	"119"	"IMG_5321.JPG"	"4EE81C"	"june"	"2013"	"C25"	"CAL13-1308"	NA	"4EE81C"
"2263"	"81"	"IMG_6065.jpg"	"4EE81C"	"august"	"2013"	"C25"	"CAL13-1308"	NA	"4EE81C"
"3010"	"167"	"IMG_9358.jpg"	"4EE81C"	"june"	"2014"	"C25"	"CAL13-1308"	NA	"4EE81C"
"4122"	"79"	"IMG_4699.JPG"	"4EE81C"	"june"	"2015"	"C25"	"CAL13-1308"	NA	"4EE81C"
"3941"	"25"	"IMG_5748.JPG"	"4EE81C"	"june"	"2015"	"C20"	"CAL13-1308"	NA	"4EE81C"
"1501"	"61"	"IMG_5027.JPG"	"4EDD01"	"june"	"2013"	"C25"	"CAL13-1309"	NA	"4EDD01"
"1510"	"70"	"IMG_5036.JPG"	"C97FD9"	"june"	"2013"	"C25"	"CAL13-1312"	NA	"C97FD9"
"1511"	"71"	"IMG_5037.JPG"	"C98393"	"june"	"2013"	"C25"	"CAL13-1313"	NA	"C98393"
"1512"	"72"	"IMG_5038.JPG"	"C9782E"	"june"	"2013"	"C25"	"CAL13-1314"	NA	"C9782E"
"1519"	"79"	"IMG_5047.JPG"	"698F7A"	"june"	"2013"	"C25"	"CAL13-1316"	NA	"698F7A"
"1521"	"81"	"IMG_5050.JPG"	"4EE01F"	"june"	"2013"	"C25"	"CAL13-1317"	NA	"4EE01F"
"1523"	"83"	"IMG_5052.JPG"	"4EE02F"	"june"	"2013"	"C25"	"CAL13-1318"	NA	"4EE02F"
"3573"	"154"	"IMG_0599.JPG"	"4EE02F"	"august"	"2014"	"C25"	"CAL13-1318"	NA	"4EE02F"
"1527"	"87"	"IMG_5058.JPG"	"4EDF70"	"june"	"2013"	"C25"	"CAL13-1319"	NA	"4EDF70"
"1785"	"22"	"IMG_5961.jpg"	"4EDF70"	"august"	"2013"	"C7"	"CAL13-1319"	NA	"4EDF70"
"1530"	"90"	"IMG_5063.JPG"	"C96F9C"	"june"	"2013"	"C25"	"CAL13-1320"	NA	"C96F9C"
"1584"	"144"	"IMG_5358.JPG"	"C96F9C"	"june"	"2013"	"C25"	"CAL13-1320"	NA	"C96F9C"
"2214"	"32"	"IMG_6011.jpg"	"C96F9C"	"august"	"2013"	"C25"	"CAL13-1320"	NA	"C96F9C"
"4058"	"15"	"IMG_4592.JPG"	"C96F9C"	"june"	"2015"	"C25"	"CAL13-1320"	NA	"C96F9C"
"4774"	"168"	"IMG_7590.JPG"	"C96F9C"	"august"	"2015"	"C25"	"CAL13-1320"	NA	"C96F9C"
"1531"	"91"	"IMG_5064.JPG"	"4EE0E2"	"june"	"2013"	"C25"	"CAL13-1321"	NA	"4EE0E2"
"3542"	"123"	"IMG_0564.JPG"	"C9701D"	"august"	"2014"	"C25"	"CAL13-1443"	NA	"C9701D"
"1167"	"24"	"IMG_5282.JPG"	"C9701D"	"june"	"2013"	"C7"	"CAL13-1443"	NA	"C9701D"
"2540"	"28"	"IMG_9277.jpg"	"C9701D"	"june"	"2014"	"C7"	"CAL13-1443"	NA	"C9701D"
"5882"	"26"	"IMG_2922.JPG"	"C9701D"	"august"	"2017"	"C7"	"CAL13-1443"	NA	"C9701D"
"1547"	"107"	"IMG_5308.JPG"	"C964B8"	"june"	"2013"	"C25"	"CAL13-1450"	NA	"C964B8"
"2268"	"86"	"IMG_6070.jpg"	"C964B8"	"august"	"2013"	"C25"	"CAL13-1450"	NA	"C964B8"
"3013"	"170"	"IMG_9361.jpg"	"C964B8"	"june"	"2014"	"C25"	"CAL13-1450"	NA	"C964B8"
"3565"	"146"	"IMG_0589.JPG"	"C964B8"	"august"	"2014"	"C25"	"CAL13-1450"	NA	"C964B8"
"4647"	"41"	"IMG_7052.JPG"	"C964B8"	"august"	"2015"	"C25"	"CAL13-1450"	NA	"C964B8"
"5665"	"36"	"IMG_2093.JPG"	"C964B8"	"june"	"2017"	"C25"	"CAL13-1450"	NA	"C964B8"
"1548"	"108"	"IMG_5309.JPG"	"C97953"	"june"	"2013"	"C25"	"CAL13-1451"	NA	"C97953"
"4046"	"3"	"IMG_4576.JPG"	"C97953"	"june"	"2015"	"C25"	"CAL13-1451"	NA	"C97953"
"1550"	"110"	"IMG_5311.JPG"	"4EE23D"	"june"	"2013"	"C25"	"CAL13-1452"	NA	"4EE23D"
"2941"	"98"	"IMG_8595.jpg"	"4EE23D"	"june"	"2014"	"C25"	"CAL13-1452"	NA	"4EE23D"
"3511"	"92"	"IMG_0183.JPG"	"4EE23D"	"august"	"2014"	"C25"	"CAL13-1452"	NA	"4EE23D"
"4053"	"10"	"IMG_4586.JPG"	"4EE23D"	"june"	"2015"	"C25"	"CAL13-1452"	NA	"4EE23D"
"4752"	"146"	"IMG_7566.JPG"	"4EE23D"	"august"	"2015"	"C25"	"CAL13-1452"	NA	"4EE23D"
"1556"	"116"	"IMG_5318.JPG"	"C9881A"	"june"	"2013"	"C25"	"CAL13-1453"	NA	"C9881A"
"1560"	"120"	"IMG_5322.JPG"	"4EE1FA"	"june"	"2013"	"C25"	"CAL13-1456"	NA	"4EE1FA"
"2993"	"150"	"IMG_9338.jpg"	"4EE1FA"	"june"	"2014"	"C25"	"CAL13-1456"	NA	"4EE1FA"
"4116"	"73"	"IMG_4684.JPG"	"4EE1FA"	"june"	"2015"	"C25"	"CAL13-1456"	NA	"4EE1FA"
"1564"	"124"	"IMG_5329.JPG"	"C96C79"	"june"	"2013"	"C25"	"CAL13-1457"	NA	"C96C79"
"3579"	"160"	"IMG_0605.JPG"	"C96C79"	"august"	"2014"	"C25"	"CAL13-1457"	NA	"C96C79"
"4083"	"40"	"IMG_4623.JPG"	"C96C79"	"june"	"2015"	"C25"	"CAL13-1457"	NA	"C96C79"
"1565"	"125"	"IMG_5330.JPG"	"C9639A"	"june"	"2013"	"C25"	"CAL13-1458"	NA	"C9639A"
"2235"	"53"	"IMG_6036.jpg"	"C9639A"	"august"	"2013"	"C25"	"CAL13-1458"	NA	"C9639A"
"3420"	"1"	"IMG_0090.JPG"	"C9639A"	"august"	"2014"	"C25"	"CAL13-1458"	NA	"C9639A"
"5252"	"84"	"IMG_9245.JPG"	"C9639A"	"june"	"2016"	"C25"	"CAL13-1458"	NA	"C9639A"
"1568"	"128"	"IMG_5334.JPG"	"4EE9D3"	"june"	"2013"	"C25"	"CAL13-1459"	NA	"4EE9D3"
"3561"	"142"	"IMG_0585.JPG"	"4EE9D3"	"august"	"2014"	"C25"	"CAL13-1459"	NA	"4EE9D3"
"1572"	"132"	"IMG_5340.JPG"	"4EE755"	"june"	"2013"	"C25"	"CAL13-1460"	NA	"4EE755"
"2191"	"9"	"IMG_5987.jpg"	"4EE755"	"august"	"2013"	"C25"	"CAL13-1460"	NA	"4EE755"
"2979"	"136"	"IMG_9324.jpg"	"4EE755"	"june"	"2014"	"C25"	"CAL13-1460"	NA	"4EE755"
"3181"	"5"	"IMG_0060.JPG"	"4EE755"	"august"	"2014"	"C7"	"CAL13-1460"	NA	"4EE755"
"1575"	"135"	"IMG_5344.JPG"	"C98629"	"june"	"2013"	"C25"	"CAL13-1461"	NA	"C98629"
"2224"	"42"	"IMG_6024.jpg"	"C98629"	"august"	"2013"	"C25"	"CAL13-1461"	NA	"C98629"
"1579"	"139"	"IMG_5348.JPG"	"4EE8C6"	"june"	"2013"	"C25"	"CAL13-1462"	NA	"4EE8C6"
"1580"	"140"	"IMG_5349.JPG"	"4EE434"	"june"	"2013"	"C25"	"CAL13-1463"	NA	"4EE434"
"2256"	"74"	"IMG_6057.jpg"	"4EE434"	"august"	"2013"	"C25"	"CAL13-1463"	NA	"4EE434"
"2907"	"64"	"IMG_8557.jpg"	"4EE434"	"june"	"2014"	"C25"	"CAL13-1463"	NA	"4EE434"
"3550"	"131"	"IMG_0574.JPG"	"4EE434"	"august"	"2014"	"C25"	"CAL13-1463"	NA	"4EE434"
"5229"	"61"	"IMG_9222.JPG"	"4EE434"	"june"	"2016"	"C25"	"CAL13-1463"	NA	"4EE434"
"5733"	"104"	"IMG_2487.JPG"	"4EE434"	"june"	"2017"	"C25"	"CAL13-1463"	NA	"4EE434"
"1581"	"141"	"IMG_5354.JPG"	"4EE49B"	"june"	"2013"	"C25"	"CAL13-1464"	NA	"4EE49B"
"2225"	"43"	"IMG_6025.jpg"	"4EE49B"	"august"	"2013"	"C25"	"CAL13-1464"	NA	"4EE49B"
"2932"	"89"	"IMG_8585.jpg"	"4EE49B"	"june"	"2014"	"C25"	"CAL13-1464"	NA	"4EE49B"
"3428"	"9"	"IMG_0098.JPG"	"4EE49B"	"august"	"2014"	"C25"	"CAL13-1464"	NA	"4EE49B"
"1582"	"142"	"IMG_5356.JPG"	"4EDEFA"	"june"	"2013"	"C25"	"CAL13-1465"	NA	"4EDEFA"
"1591"	"151"	"IMG_5365.JPG"	"C978C5"	"june"	"2013"	"C25"	"CAL13-1467"	NA	"C978C5"
"1595"	"155"	"IMG_5369.JPG"	"053597"	"june"	"2013"	"C25"	"CAL13-1469"	NA	"053597"
"3423"	"4"	"IMG_0093.JPG"	"053597"	"august"	"2014"	"C25"	"CAL13-1469"	NA	"053597"
"4640"	"34"	"IMG_7045.JPG"	"053597"	"august"	"2015"	"C25"	"CAL13-1469"	NA	"053597"
"5271"	"103"	"IMG_9266.JPG"	"053597"	"june"	"2016"	"C25"	"CAL13-1469"	NA	"053597"
"5719"	"90"	"IMG_2469.JPG"	"053597"	"june"	"2017"	"C25"	"CAL13-1469"	NA	"053597"
"1599"	"159"	"IMG_5375.JPG"	"C98CBF"	"june"	"2013"	"C25"	"CAL13-1471"	NA	"C98CBF"
"2298"	"116"	"IMG_7024.JPG"	"C98CBF"	"august"	"2013"	"C25"	"CAL13-1471"	NA	"C98CBF"
"1601"	"161"	"IMG_5377.JPG"	"C96B68"	"june"	"2013"	"C25"	"CAL13-1472"	NA	"C96B68"
"2296"	"114"	"IMG_7022.JPG"	"C96B68"	"august"	"2013"	"C25"	"CAL13-1472"	NA	"C96B68"
"1603"	"163"	"IMG_5380.JPG"	"C98E28"	"june"	"2013"	"C25"	"CAL13-1473"	NA	"C98E28"
"2255"	"73"	"IMG_6056.jpg"	"C98E28"	"august"	"2013"	"C25"	"CAL13-1473"	NA	"C98E28"
"2536"	"24"	"IMG_9273.jpg"	"C98E28"	"june"	"2014"	"C7"	"CAL13-1473"	NA	"C98E28"
"3205"	"29"	"IMG_0084.JPG"	"C98E28"	"august"	"2014"	"C7"	"CAL13-1473"	NA	"C98E28"
"1604"	"164"	"IMG_5381.JPG"	"C98963"	"june"	"2013"	"C25"	"CAL13-1474"	NA	"C98963"
"2311"	"129"	"IMG_7038.JPG"	"C98963"	"august"	"2013"	"C25"	"CAL13-1474"	NA	"C98963"
"2184"	"2"	"IMG_5980.jpg"	"C98EE5"	"august"	"2013"	"C25"	"CAL13-1663"	NA	"C98EE5"
"2875"	"32"	"IMG_8524.jpg"	"C98EE5"	"june"	"2014"	"C25"	"CAL13-1663"	NA	"C98EE5"
"2188"	"6"	"IMG_5984.jpg"	"052749"	"august"	"2013"	"C25"	"CAL13-1665"	NA	"052749"
"2951"	"108"	"IMG_9295.jpg"	"052749"	"june"	"2014"	"C25"	"CAL13-1665"	NA	"052749"
"3186"	"10"	"IMG_0065.JPG"	"052749"	"august"	"2014"	"C7"	"CAL13-1665"	NA	"052749"
"4333"	"34"	"IMG_7624.JPG"	"052749"	"august"	"2015"	"C7"	"CAL13-1665"	NA	"052749"
"5875"	"19"	"IMG_2915.JPG"	"052749"	"august"	"2017"	"C7"	"CAL13-1665"	NA	"052749"
"2190"	"8"	"IMG_5986.jpg"	"C9860A"	"august"	"2013"	"C25"	"CAL13-1666"	NA	"C9860A"
"3421"	"2"	"IMG_0091.JPG"	"C9860A"	"august"	"2014"	"C25"	"CAL13-1666"	NA	"C9860A"
"4062"	"19"	"IMG_4597.JPG"	"C9860A"	"june"	"2015"	"C25"	"CAL13-1666"	NA	"C9860A"
"5236"	"68"	"IMG_9229.JPG"	"C9860A"	"june"	"2016"	"C25"	"CAL13-1666"	NA	"C9860A"
"2197"	"15"	"IMG_5994.jpg"	"4EE5A0"	"august"	"2013"	"C25"	"CAL13-1667"	NA	"4EE5A0"
"2909"	"66"	"IMG_8559.jpg"	"4EE5A0"	"june"	"2014"	"C25"	"CAL13-1667"	NA	"4EE5A0"
"5203"	"35"	"IMG_5541.jpg"	"4EE5A0"	"june"	"2016"	"C25"	"CAL13-1667"	NA	"4EE5A0"
"5693"	"64"	"IMG_2436.JPG"	"4EE5A0"	"june"	"2017"	"C25"	"CAL13-1667"	NA	"4EE5A0"
"2200"	"18"	"IMG_5997.jpg"	"4EE7B5"	"august"	"2013"	"C25"	"CAL13-1668"	NA	"4EE7B5"
"2958"	"115"	"IMG_9303.jpg"	"4EE7B5"	"june"	"2014"	"C25"	"CAL13-1668"	NA	"4EE7B5"
"3547"	"128"	"IMG_0571.JPG"	"4EE7B5"	"august"	"2014"	"C25"	"CAL13-1668"	NA	"4EE7B5"
"2204"	"22"	"IMG_6001.jpg"	"C974FA"	"august"	"2013"	"C25"	"CAL13-1670"	NA	"C974FA"
"2209"	"27"	"IMG_6006.jpg"	"4EEB69"	"august"	"2013"	"C25"	"CAL13-1672"	NA	"4EEB69"
"2890"	"47"	"IMG_8540.jpg"	"4EEB69"	"june"	"2014"	"C25"	"CAL13-1672"	NA	"4EEB69"
"3481"	"62"	"IMG_0153.JPG"	"4EEB69"	"august"	"2014"	"C25"	"CAL13-1672"	NA	"4EEB69"
"2211"	"29"	"IMG_6008.jpg"	"C96C72"	"august"	"2013"	"C25"	"CAL13-1674"	NA	"C96C72"
"2213"	"31"	"IMG_6010.jpg"	"C96971"	"august"	"2013"	"C25"	"CAL13-1675"	NA	"C96971"
"2956"	"113"	"IMG_9301.jpg"	"C96971"	"june"	"2014"	"C25"	"CAL13-1675"	NA	"C96971"
"3459"	"40"	"IMG_0130.JPG"	"C96971"	"august"	"2014"	"C25"	"CAL13-1675"	NA	"C96971"
"4131"	"88"	"IMG_5497.JPG"	"C96971"	"june"	"2015"	"C25"	"CAL13-1675"	NA	"C96971"
"4768"	"162"	"IMG_7584.JPG"	"C96971"	"august"	"2015"	"C25"	"CAL13-1675"	NA	"C96971"
"5259"	"91"	"IMG_9252.JPG"	"C96971"	"june"	"2016"	"C25"	"CAL13-1675"	NA	"C96971"
"2216"	"34"	"IMG_6014.jpg"	"4EEBF7"	"august"	"2013"	"C25"	"CAL13-1676"	NA	"4EEBF7"
"2220"	"38"	"IMG_6018.jpg"	"4EE475"	"august"	"2013"	"C25"	"CAL13-1678"	NA	"4EE475"
"2222"	"40"	"IMG_6021.jpg"	"C9680B"	"august"	"2013"	"C25"	"CAL13-1679"	NA	"C9680B"
"5256"	"88"	"IMG_9249.JPG"	"C9680B"	"june"	"2016"	"C25"	"CAL13-1679"	NA	"C9680B"
"5676"	"47"	"IMG_2108.JPG"	"C9680B"	"june"	"2017"	"C25"	"CAL13-1679"	NA	"C9680B"
"2223"	"41"	"IMG_6023.jpg"	"C97C7E"	"august"	"2013"	"C25"	"CAL13-1680"	NA	"C97C7E"
"2226"	"44"	"IMG_6026.jpg"	"C97CA2"	"august"	"2013"	"C25"	"CAL13-1681"	NA	"C97CA2"
"2227"	"45"	"IMG_6027.jpg"	"4EE29D"	"august"	"2013"	"C25"	"CAL13-1682"	NA	"4EE29D"
"3522"	"103"	"IMG_0195.JPG"	"4EE29D"	"august"	"2014"	"C25"	"CAL13-1682"	NA	"4EE29D"
"5269"	"101"	"IMG_9264.JPG"	"4EE29D"	"june"	"2016"	"C25"	"CAL13-1682"	NA	"4EE29D"
"2231"	"49"	"IMG_6032.jpg"	"4EE8FC"	"august"	"2013"	"C25"	"CAL13-1683"	NA	"4EE8FC"
"2234"	"52"	"IMG_6035.jpg"	"C96334"	"august"	"2013"	"C25"	"CAL13-1684"	NA	"C96334"
"4651"	"45"	"IMG_7056.JPG"	"C96334"	"august"	"2015"	"C25"	"CAL13-1684"	NA	"C96334"
"2236"	"54"	"IMG_6037.jpg"	"C98707"	"august"	"2013"	"C25"	"CAL13-1685"	NA	"C98707"
"3467"	"48"	"IMG_0139.JPG"	"C98707"	"august"	"2014"	"C25"	"CAL13-1685"	NA	"C98707"
"6170"	"89"	"IMG_3021.JPG"	"C98707"	"august"	"2017"	"C25"	"CAL13-1685"	NA	"C98707"
"2237"	"55"	"IMG_6038.jpg"	"C962D2"	"august"	"2013"	"C25"	"CAL13-1686"	NA	"C962D2"
"4113"	"70"	"IMG_4678.JPG"	"C962D2"	"june"	"2015"	"C25"	"CAL13-1686"	NA	"C962D2"
"2238"	"56"	"IMG_6039.jpg"	"C98D35"	"august"	"2013"	"C25"	"CAL13-1687"	NA	"C98D35"
"2240"	"58"	"IMG_6041.jpg"	"4EDEC9"	"august"	"2013"	"C25"	"CAL13-1688"	NA	"4EDEC9"
"2241"	"59"	"IMG_6042.jpg"	"4EE96E"	"august"	"2013"	"C25"	"CAL13-1689"	NA	"4EE96E"
"3525"	"106"	"IMG_0198.JPG"	"4EE96E"	"august"	"2014"	"C25"	"CAL13-1689"	NA	"4EE96E"
"3779"	"35"	"IMG_5546.JPG"	"4EE96E"	"june"	"2015"	"C7"	"CAL13-1689"	NA	"4EE96E"
"2244"	"62"	"IMG_6045.jpg"	"4EE5C2"	"august"	"2013"	"C25"	"CAL13-1690"	NA	"4EE5C2"
"2245"	"63"	"IMG_6046.jpg"	"4EFB5B"	"august"	"2013"	"C25"	"CAL13-1691"	NA	"4EFB5B"
"2934"	"91"	"IMG_8587.jpg"	"4EFB5B"	"june"	"2014"	"C25"	"CAL13-1691"	NA	"4EFB5B"
"3002"	"159"	"IMG_9347.jpg"	"4EFB5B"	"june"	"2014"	"C25"	"CAL13-1691"	NA	"4EFB5B"
"3572"	"153"	"IMG_0597.JPG"	"4EFB5B"	"august"	"2014"	"C25"	"CAL13-1691"	NA	"4EFB5B"
"2249"	"67"	"IMG_6050.jpg"	"6D864B"	"august"	"2013"	"C25"	"CAL13-1692"	NA	"6D864B"
"2880"	"37"	"IMG_8530.jpg"	"6D864B"	"june"	"2014"	"C25"	"CAL13-1692"	NA	"6D864B"
"3513"	"94"	"IMG_0185.JPG"	"6D864B"	"august"	"2014"	"C25"	"CAL13-1692"	NA	"6D864B"
"4659"	"53"	"IMG_7064.JPG"	"6D864B"	"august"	"2015"	"C25"	"CAL13-1692"	NA	"6D864B"
"5632"	"3"	"IMG_2052.JPG"	"6D864B"	"june"	"2017"	"C25"	"CAL13-1692"	NA	"6D864B"
"2250"	"68"	"IMG_6051.jpg"	"4EE5BD"	"august"	"2013"	"C25"	"CAL13-1693"	NA	"4EE5BD"
"3466"	"47"	"IMG_0138.JPG"	"4EE5BD"	"august"	"2014"	"C25"	"CAL13-1693"	NA	"4EE5BD"
"4125"	"82"	"IMG_4704.JPG"	"4EE5BD"	"june"	"2015"	"C25"	"CAL13-1693"	NA	"4EE5BD"
"5740"	"111"	"IMG_2501.JPG"	"4EE5BD"	"june"	"2017"	"C25"	"CAL13-1693"	NA	"4EE5BD"
"2253"	"71"	"IMG_6054.jpg"	"4EDFFA"	"august"	"2013"	"C25"	"CAL13-1694"	NA	"4EDFFA"
"4617"	"11"	"IMG_7022.JPG"	"4EDFFA"	"august"	"2015"	"C25"	"CAL13-1694"	NA	"4EDFFA"
"6157"	"76"	"IMG_3008.JPG"	"4EDFFA"	"august"	"2017"	"C25"	"CAL13-1694"	NA	"4EDFFA"
"2261"	"79"	"IMG_6062.jpg"	"6D836C"	"august"	"2013"	"C25"	"CAL13-1695"	NA	"6D836C"
"2265"	"83"	"IMG_6067.jpg"	"4EE84E"	"august"	"2013"	"C25"	"CAL13-1696"	NA	"4EE84E"
"3012"	"169"	"IMG_9360.jpg"	"4EE84E"	"june"	"2014"	"C25"	"CAL13-1696"	NA	"4EE84E"
"4146"	"103"	"IMG_5513.JPG"	"4EE84E"	"june"	"2015"	"C25"	"CAL13-1696"	NA	"4EE84E"
"5741"	"112"	"IMG_2506.JPG"	"4EE84E"	"june"	"2017"	"C25"	"CAL13-1696"	NA	"4EE84E"
"2267"	"85"	"IMG_6069.jpg"	"C97ECF"	"august"	"2013"	"C25"	"CAL13-1697"	NA	"C97ECF"
"2923"	"80"	"IMG_8573.jpg"	"187D36"	"june"	"2014"	"C25"	"CAL13-1869"	NA	"187D36"
"1813"	"50"	"IMG_6983.JPG"	"187D36"	"august"	"2013"	"C7"	"CAL13-1869"	NA	"187D36"
"2272"	"90"	"IMG_6990.JPG"	"183576"	"august"	"2013"	"C25"	"CAL13-1871"	NA	"183576"
"2273"	"91"	"IMG_6991.JPG"	"186FDB"	"august"	"2013"	"C25"	"CAL13-1872"	NA	"186FDB"
"2877"	"34"	"IMG_8527.jpg"	"186FDB"	"june"	"2014"	"C25"	"CAL13-1872"	NA	"186FDB"
"3555"	"136"	"IMG_0579.JPG"	"186FDB"	"august"	"2014"	"C25"	"CAL13-1872"	NA	"186FDB"
"4675"	"69"	"IMG_7080.JPG"	"186FDB"	"august"	"2015"	"C25"	"CAL13-1872"	NA	"186FDB"
"2274"	"92"	"IMG_6993.JPG"	"18615D"	"august"	"2013"	"C25"	"CAL13-1873"	NA	"18615D"
"4714"	"108"	"IMG_7120.JPG"	"18615D"	"august"	"2015"	"C25"	"CAL13-1873"	NA	"18615D"
"2276"	"94"	"IMG_6995.JPG"	"185277"	"august"	"2013"	"C25"	"CAL13-1874"	NA	"185277"
"3564"	"145"	"IMG_0588.JPG"	"185277"	"august"	"2014"	"C25"	"CAL13-1874"	NA	"185277"
"4114"	"71"	"IMG_4680.JPG"	"185277"	"june"	"2015"	"C25"	"CAL13-1874"	NA	"185277"
"4689"	"83"	"IMG_7094.JPG"	"185277"	"august"	"2015"	"C25"	"CAL13-1874"	NA	"185277"
"5205"	"37"	"IMG_5543.jpg"	"185277"	"june"	"2016"	"C25"	"CAL13-1874"	NA	"185277"
"2280"	"98"	"IMG_6999.JPG"	"183140"	"august"	"2013"	"C25"	"CAL13-1875"	NA	"183140"
"2944"	"101"	"IMG_8598.jpg"	"183140"	"june"	"2014"	"C25"	"CAL13-1875"	NA	"183140"
"2953"	"110"	"IMG_9298.jpg"	"183140"	"june"	"2014"	"C25"	"CAL13-1875"	NA	"183140"
"3506"	"87"	"IMG_0178.JPG"	"183140"	"august"	"2014"	"C25"	"CAL13-1875"	NA	"183140"
"5211"	"43"	"IMG_5549.jpg"	"183140"	"june"	"2016"	"C25"	"CAL13-1875"	NA	"183140"
"6149"	"68"	"IMG_2999.JPG"	"183140"	"august"	"2017"	"C25"	"CAL13-1875"	NA	"183140"
"2281"	"99"	"IMG_7001.JPG"	"185BB8"	"august"	"2013"	"C25"	"CAL13-1876"	NA	"185BB8"
"2286"	"104"	"IMG_7010.JPG"	"186442"	"august"	"2013"	"C25"	"CAL13-1878"	NA	"186442"
"2910"	"67"	"IMG_8560.jpg"	"186442"	"june"	"2014"	"C25"	"CAL13-1878"	NA	"186442"
"3455"	"36"	"IMG_0126.JPG"	"186442"	"august"	"2014"	"C25"	"CAL13-1878"	NA	"186442"
"2291"	"109"	"IMG_7016.JPG"	"183609"	"august"	"2013"	"C25"	"CAL13-1881"	NA	"183609"
"2294"	"112"	"IMG_7020.JPG"	"18398A"	"august"	"2013"	"C25"	"CAL13-1882"	NA	"18398A"
"2301"	"119"	"IMG_7027.JPG"	"1880DD"	"august"	"2013"	"C25"	"CAL13-1883"	NA	"1880DD"
"2303"	"121"	"IMG_7029.JPG"	"18598B"	"august"	"2013"	"C25"	"CAL13-1884"	NA	"18598B"
"2305"	"123"	"IMG_7031.JPG"	"187074"	"august"	"2013"	"C25"	"CAL13-1885"	NA	"187074"
"2306"	"124"	"IMG_7033.JPG"	"185FF6"	"august"	"2013"	"C25"	"CAL13-1886"	NA	"185FF6"
"6146"	"65"	"IMG_2996.JPG"	"185FF6"	"august"	"2017"	"C25"	"CAL13-1886"	NA	"185FF6"
"2313"	"131"	"IMG_7040.JPG"	"1837C1"	"august"	"2013"	"C25"	"CAL13-1887"	NA	"1837C1"
"3582"	"163"	"IMG_0608.JPG"	"1837C1"	"august"	"2014"	"C25"	"CAL13-1887"	NA	"1837C1"
"4725"	"119"	"IMG_7131.JPG"	"1837C1"	"august"	"2015"	"C25"	"CAL13-1887"	NA	"1837C1"
"2844"	"1"	"IMG_8493.jpg"	"053344"	"june"	"2014"	"C25"	"CAL14-1972"	NA	"053344"
